"play_id","Game","qtr","time","posteam","desc","DrivePlays","DriveYards","home_team","away_team","down","ydstogo","yardline_50","side_of_field","PlayType","total_home_score","total_away_score","EndHomeScore","EndAwayScore","ShortPlayDescription","td_team","drive_id","defteam","posteam_type","week","posteam_score","defteam_score","posteam_score_post","defteam_score_post","score_differential","score_differential_post","pos_score_change","game_id","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","yardline_100","goal_to_go","play_type","shotgun","no_huddle","qb_spike","qb_kneel","sack","qb_scramble","pass_attempt","interception","complete_pass","throwaway","pass_length","pass_location","run_direction","run_location","run_gap","touchdown","field_goal_made","fumble","yards_gained","first_down","turnover","turnover_type","fumble_lost","fourth_down_decision","extra_point_type","extra_point_conversion","penalty","solo_tackle","assist_tackle","tackle_for_loss","passer_player_name","receiver_player_name","rusher_player_name","interception_player_name","solo_tackle_player_name","assist_tackle_1_player_name","assist_tackle_2_player_name","no_score_prob","opp_fg_prob","opp_safety_prob","opp_td_prob","fg_prob","safety_prob","td_prob","ep","epa","air_yards","yards_after_catch","air_epa","yac_epa","comp_air_epa","comp_yac_epa","home_team_comp_air_epa","away_team_comp_air_epa","home_team_comp_yac_epa","away_team_comp_yac_epa","total_home_comp_air_epa","total_away_comp_air_epa","total_home_comp_yac_epa","total_away_comp_yac_epa","home_team_raw_air_epa","away_team_raw_air_epa","home_team_raw_yac_epa","away_team_raw_yac_epa","total_home_raw_air_epa","total_away_raw_air_epa","total_home_raw_yac_epa","total_away_raw_yac_epa"
9208,3,2,"3:15","NY","(Shotgun) M.McGloin pass incomplete short right to J.Powell.",7,40,"NY","TB",1,10,29,"NY","Pass",14,0,14,0,"Incomplete pass",0,11896,"TB","home",1,14,0,14,0,14,14,0,2020020900,195,195,1995,71,0,"pass",1,0,NA,NA,0,0,1,0,0,0,"short","right",NA,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,"M.McGloin","J.Powell",NA,NA,NA,NA,NA,0.445538729,0.077358648,0.001620395,0.113708663,0.14260201,0.001894657,0.217276898,0.869472137,-0.418189333,3,0,0.181314398707358,-0.599503731707358,0,0,0,0,0,0,1.7462494453797,-1.7462494453797,4.0823634916203,-4.0823634916203,0.181314398707358,-0.181314398707358,-0.599503731707358,0.599503731707358,21.3163050339206,-21.3163050339206,-17.9347560519206,17.9347560519206
9217,3,2,"2:44","NY","(Shotgun) M.McGloin pass incomplete short right to J.Powell.",7,40,"NY","TB",2,10,29,"NY","Pass",14,0,14,0,"Penalty",0,11896,"TB","home",1,14,0,14,0,14,14,0,2020020900,164,164,1964,71,0,"pass",1,0,NA,NA,0,0,1,0,0,0,"short","right",NA,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,"M.McGloin","J.Powell",NA,NA,NA,NA,NA,0.487917894,0.084278206,0.002051673,0.124222672,0.124449283,0.001933662,0.17514661,0.451282805,1.171556434,NA,0,NA,NA,0,0,0,0,0,0,1.7462494453797,-1.7462494453797,4.0823634916203,-4.0823634916203,0,0,0,0,21.3163050339206,-21.3163050339206,-17.9347560519206,17.9347560519206
23580,3,2,"2:25","NY","(Shotgun) M.McGloin pass short right to J.Powell out of bounds at midfield for 6 yards (L.Wacha).",7,40,"NY","TB",1,10,44,"NY","Pass",14,0,14,0,"6 yard pass",0,11896,"TB","home",1,14,0,14,0,14,14,0,2020020900,145,145,1945,56,0,"pass",1,0,NA,NA,0,0,1,0,1,0,"short","right",NA,NA,NA,0,NA,0,6,0,0,NA,0,NA,NA,0,0,1,0,0,"M.McGloin","J.Powell",NA,NA,"L.Wacha",NA,NA,0.404754167,0.056019628,0.000473753,0.082006126,0.181480778,0.001951765,0.273313782,1.622839239,0.119974133,1,5,-0.477528844743569,0.59750297774357,-0.477528844743569,0.59750297774357,-0.477528844743569,0.477528844743569,0.59750297774357,-0.59750297774357,1.73838784236757,-1.73838784236757,16.6117232466324,-16.6117232466324,-0.477528844743569,0.477528844743569,0.59750297774357,-0.59750297774357,4.47663391819387,-4.47663391819387,22.0473994558061,-22.0473994558061
9240,3,2,"2:00","NY","(Shotgun) M.McGloin pass incomplete short right to J.Horn (J.Banks).",7,40,"NY","TB",1,10,45,"TB","Pass",14,0,14,0,"Incomplete pass",0,11896,"TB","home",1,14,0,14,0,14,14,0,2020020900,120,120,1920,45,0,"pass",1,0,NA,NA,0,0,1,0,0,0,"short","right",NA,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,0,1,0,0,"M.McGloin","J.Horn",NA,NA,"J.Banks",NA,NA,0.356145597,0.043766306,0.000190355,0.063904806,0.214230687,0.001974702,0.319787546,2.17819965,-0.272947233,2,0,-1.68273998621273,1.40979275321273,0,0,0,0,0,0,1.7462494453797,-1.7462494453797,4.0823634916203,-4.0823634916203,-1.68273998621273,1.68273998621273,1.40979275321273,-1.40979275321273,19.6335650477079,-19.6335650477079,-16.5249632987079,16.5249632987079
39805,3,2,"2:00","NY","PENALTY on TB. Neutral zone infraction, 5 yards, enforced to TB 45.",7,40,"NY","TB",2,4,50,"NY","Penalty",14,0,14,0,"5 yard penalty",0,11896,"TB","home",1,14,0,14,0,14,14,0,2020020900,120,120,1920,50,0,"no_play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.406100323,0.051059283,0.000387991,0.074002635,0.188037978,0.002001388,0.278410403,1.742813372,0.435386279,NA,NA,NA,NA,NA,NA,0,0,0,0,-45.4045425888345,45.4045425888345,103.460032663835,-103.460032663835,0,0,0,0,-58.7654766587013,58.7654766587013,166.119262919701,-166.119262919701
9246,3,2,"1:56","NY","(Shotgun) M.McGloin pass incomplete deep left to J.Horn (R.Priester).",7,40,"NY","TB",2,10,45,"TB","Pass",14,0,14,0,"Incomplete pass",0,11896,"TB","home",1,14,0,14,0,14,14,0,2020020900,116,116,1916,45,0,"pass",1,0,NA,NA,0,0,1,0,0,0,"deep","left",NA,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,0,1,0,0,"M.McGloin","J.Horn",NA,NA,"R.Priester",NA,NA,0.44046269,0.0379915,0.000511346,0.027860581,0.285962894,0.000759271,0.206451717,1.905252417,-0.387222845,19,0,-0.967271076438092,0.580048231438092,0,0,0,0,0,0,1.7462494453797,-1.7462494453797,4.0823634916203,-4.0823634916203,-0.967271076438092,0.967271076438092,0.580048231438092,-0.580048231438092,18.6662939712698,-18.6662939712698,-15.9449150672698,15.9449150672698
28532,3,2,"1:50","NY","(Shotgun) M.McGloin pass deep left. Thrown Away [D.Mount].",7,40,"NY","TB",3,10,45,"TB","Pass",14,0,14,0,"Incomplete pass",0,11896,"TB","home",1,14,0,14,0,14,14,0,2020020900,110,110,1910,45,0,"pass",1,0,NA,NA,0,0,1,0,0,1,"deep","left",NA,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,"M.McGloin",NA,NA,NA,NA,NA,NA,0.474526094,0.045518474,0.000704744,0.034042968,0.289232595,0.000947183,0.155027942,1.518029572,-0.631888753,NA,0,NA,NA,0,0,0,0,0,0,-70.0049253621339,70.0049253621339,102.754931320134,-102.754931320134,0,0,0,0,-111.017547568945,111.017547568945,213.279314298945,-213.279314298945
28531,3,2,"1:44","NY","(Punt) J.Vogel punts for 30 yards to TB 15. Fair Catch by R.Horn.",7,40,"NY","TB",4,10,45,"TB","Punt",14,0,14,0,"30 yard punt",0,11896,"TB","home",1,14,0,14,0,14,14,0,2020020900,104,104,1904,45,0,"punt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.557071147,0.055158646,0.001259398,0.039136241,0.269864247,0.00108638,0.076423941,0.886140818,-1.376335677,NA,NA,NA,NA,NA,NA,0,0,0,0,-70.0049253621339,70.0049253621339,102.754931320134,-102.754931320134,0,0,0,0,-111.017547568945,111.017547568945,213.279314298945,-213.279314298945
9264,3,2,"1:37","TB","(Shotgun) A.Murray pass incomplete short left to J.Tolliver.",6,58,"NY","TB",1,10,15,"TB","Pass",14,0,14,0,"Incomplete pass",0,9550,"NY","away",1,0,14,0,14,-14,-14,0,2020020900,97,97,1897,85,0,"pass",1,0,NA,NA,0,0,1,0,0,0,"short","left",NA,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,"A.Murray","J.Tolliver",NA,NA,NA,NA,NA,0.703252425,0.054301753,0.005125358,0.039491124,0.103934522,0.000461496,0.09343332,0.490194858,-0.19687538,11,0,-0.107114760568019,-0.0897606194319805,0,0,0,0,0,0,1.7462494453797,-1.7462494453797,4.0823634916203,-4.0823634916203,0.107114760568019,-0.107114760568019,0.0897606194319805,-0.0897606194319805,18.7734087318378,-18.7734087318378,-15.8551544478378,15.8551544478378
39810,3,2,"1:31","TB","(Shotgun) A.Murray pass deep middle to N.Truesdell to TB 42 for 27 yards (J.Summers).",6,58,"NY","TB",2,10,15,"TB","Pass",14,0,14,0,"27 yard pass",0,9550,"NY","away",1,0,14,0,14,-14,-14,0,2020020900,91,91,1891,85,0,"pass",1,0,NA,NA,0,0,1,0,1,0,"deep","middle",NA,NA,NA,0,NA,0,27,1,0,NA,0,NA,NA,0,0,1,0,0,"A.Murray","N.Truesdell",NA,NA,"J.Summers",NA,NA,0.718390553,0.061876602,0.005721729,0.044935762,0.089792269,0.000498148,0.078784937,0.293319478,1.155247587,20,7,0.181934727216962,0.973312859783038,0.181934727216962,0.973312859783038,-0.181934727216962,0.181934727216962,-0.973312859783038,0.973312859783038,-45.0717571775459,45.0717571775459,99.3381674745459,-99.3381674745459,-0.181934727216962,0.181934727216962,-0.973312859783038,0.973312859783038,-58.4326912474126,58.4326912474126,161.997397730413,-161.997397730413
9277,3,2,"1:17","TB","(No Huddle, Shotgun) A.Murray pass incomplete short right to R.Horn.",6,58,"NY","TB",1,10,42,"TB","Pass",14,0,14,0,"Incomplete pass",0,9550,"NY","away",1,0,14,0,14,-14,-14,0,2020020900,77,77,1877,58,0,"pass",1,1,NA,NA,0,0,1,0,0,0,"short","right",NA,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,"A.Murray","R.Horn",NA,NA,NA,NA,NA,0.557490116,0.038032428,0.000702243,0.027528932,0.199957102,0.000609795,0.175679384,1.448567064,-0.251638494,2,0,-1.05016279588475,0.798524301884751,0,0,0,0,0,0,1.7462494453797,-1.7462494453797,4.0823634916203,-4.0823634916203,1.05016279588475,-1.05016279588475,-0.798524301884751,0.798524301884751,19.8235715277226,-19.8235715277226,-16.6536787497226,16.6536787497226
17764,3,2,"1:11","TB","(Shotgun) A.Murray pass short right. Thrown Away.",6,58,"NY","TB",2,10,42,"TB","Pass",14,0,14,0,"Incomplete pass",0,9550,"NY","away",1,0,14,0,14,-14,-14,0,2020020900,71,71,1871,58,0,"pass",1,0,NA,NA,0,0,1,0,0,1,"short","right",NA,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,"A.Murray",NA,NA,NA,NA,NA,NA,0.584152944,0.043357454,0.001091125,0.031650728,0.19158466,0.000644698,0.147518391,1.196928571,-0.320773071,NA,0,NA,NA,0,0,0,0,0,0,32.2034996207367,-32.2034996207367,-9.93958710873668,9.93958710873668,0,0,0,0,35.3200169158786,-35.3200169158786,-7.58394425587861,7.58394425587861
17757,3,2,"1:06","TB","(Shotgun) A.Murray sacked at TB 33 for -9 yards (R.Mueller; C.Walker). PENALTY on NY. Too many men illegal sub, 5 yards, enforced to TB 47.",6,58,"NY","TB",3,10,42,"TB","Pass",14,0,14,0,"5 yard penalty",0,9550,"NY","away",1,0,14,0,14,-14,-14,0,2020020900,66,66,1866,58,0,"pass",1,0,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,-9,0,NA,NA,0,NA,NA,0,1,0,1,1,"A.Murray",NA,NA,NA,NA,"R.Mueller","C.Walker",0.613565257,0.052530586,0.001413573,0.038586364,0.176993682,0.000780839,0.116129699,0.8761555,-0.826033646,NA,NA,NA,NA,NA,NA,0,0,0,0,31.3282761657265,-31.3282761657265,-9.73682626172647,9.73682626172647,0,0,0,0,34.8968844240614,-34.8968844240614,-7.2270949450614,7.2270949450614
39808,3,2,"0:54","TB","(Shotgun) A.Murray pass short middle to R.Horn to NY 42 for 11 yards (D.Askew-Henry). PENALTY on NY. Unnecessary roughness, 15 yards, enforced to NY 27.",6,58,"NY","TB",4,19,47,"TB","Pass",14,0,14,0,"11 yard pass",0,9550,"NY","away",1,0,14,0,14,-14,-14,0,2020020900,54,54,1854,67,0,"pass",1,0,NA,NA,0,0,1,0,1,0,"short","middle",NA,NA,NA,0,NA,0,11,1,0,NA,0,NA,NA,0,1,1,0,0,"A.Murray","R.Horn",NA,NA,"D.Askew-Henry",NA,NA,0.726144995,0.076291239,0.003128239,0.051820855,0.086085517,0.000801878,0.055727277,0.050121854,2.633832191,9,2,-0.51472013850565,3.14855232950565,-0.51472013850565,3.14855232950565,0.51472013850565,-0.51472013850565,-3.14855232950565,3.14855232950565,-44.8898224503289,44.8898224503289,100.311480334329,-100.311480334329,0.51472013850565,-0.51472013850565,-3.14855232950565,3.14855232950565,-58.2507565201957,58.2507565201957,162.970710590196,-162.970710590196
23593,3,2,"0:41","TB","(Shotgun) A.Murray pass deep left intended for J.Tolliver INTERCEPTED by B.Jones at NY 12 (A.Hendy). B.Jones out of bounds at NY 32 for 20 yards (J.Patrick).",6,58,"NY","TB",1,10,27,"NY","Pass",14,0,14,0,"Intercept",0,9550,"NY","away",1,0,14,0,14,-14,-14,0,2020020900,41,41,1841,27,0,"pass",1,0,NA,NA,0,0,1,1,0,0,"deep","left",NA,NA,NA,0,NA,0,0,0,1,"Interception",0,NA,NA,0,0,1,0,0,"A.Murray","J.Tolliver",NA,"B.Jones","A.Hendy",NA,NA,0.351197784,0.019711491,5.59e-05,0.014183595,0.330911953,0.000654992,0.283284284,2.683954045,-3.609310205,17,0,-1.40131817160057,-2.20799203339943,0,0,0,0,0,0,-3.08830924989179,3.08830924989179,25.3523247608918,-25.3523247608918,1.40131817160057,-1.40131817160057,2.20799203339943,-2.20799203339943,-0.224350319464916,0.224350319464916,39.9678534194649,-39.9678534194649
17695,3,2,"0:31","NY","(Shotgun) M.McGloin pass short middle to D.Victor to NY 37 for 5 yards (L.Wacha; B.Richardson).",3,37,"NY","TB",1,10,32,"NY","Pass",14,0,14,0,"5 yard pass",0,3982,"TB","home",1,14,0,14,0,14,14,0,2020020900,31,31,1831,68,0,"pass",1,0,NA,NA,0,0,1,0,1,0,"short","middle",NA,NA,NA,0,NA,0,5,0,0,NA,0,NA,NA,0,0,0,1,0,"M.McGloin","D.Victor",NA,NA,NA,"L.Wacha","B.Richardson",0.668659564,0.038445081,0.00129799,0.027820003,0.1394981,0.000487135,0.123792128,0.92535616,0.027250322,3,2,-0.619830544340851,0.647080866340851,-0.619830544340851,0.647080866340851,-0.619830544340851,0.619830544340851,0.647080866340851,-0.647080866340851,29.1893797297753,-29.1893797297753,-11.0185983697753,11.0185983697753,-0.619830544340851,0.619830544340851,0.647080866340851,-0.647080866340851,33.6761129051356,-33.6761129051356,-10.0992990071356,10.0992990071356
39817,3,2,"0:20","NY","(No Huddle, Shotgun) M.McGloin pass deep right to C.Pearson to TB 31 for 32 yards (M.Hannemann; L.Wacha).",3,37,"NY","TB",2,5,37,"NY","Pass",14,0,14,0,"32 yard pass",0,3982,"TB","home",1,14,0,14,0,14,14,0,2020020900,20,20,1820,63,0,"pass",1,1,NA,NA,0,0,1,0,1,0,"deep","right",NA,NA,NA,0,NA,0,32,1,0,NA,0,NA,NA,0,0,0,1,0,"M.McGloin","C.Pearson",NA,NA,NA,"M.Hannemann","L.Wacha",0.664917473,0.038056207,0.001085732,0.027284985,0.14216781,0.000527802,0.12595999,0.952606482,1.422422552,28,4,0.0539514142891693,1.36847113771083,0.0539514142891693,1.36847113771083,0.0539514142891693,-0.0539514142891693,1.36847113771083,-1.36847113771083,-46.1451077069588,46.1451077069588,99.0899610119588,-99.0899610119588,0.0539514142891693,-0.0539514142891693,1.36847113771083,-1.36847113771083,-59.5060417768256,59.5060417768256,161.749191267826,-161.749191267826
9334,3,2,"0:05","NY","(Field Goal) M.McCrane 49 yds field goal IS GOOD.",3,37,"NY","TB",1,10,31,"TB","Field Goal",14,0,17,0,"49 yard field goal",605,3982,"TB","home",1,14,0,17,0,14,17,3,2020020900,5,5,1805,31,0,"field_goal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416552663,0.020327393,7.34e-05,0.014615427,0.294536584,0.000614709,0.253279855,2.375029034,0.624970966,NA,NA,NA,NA,NA,NA,0,0,0,0,1.7462494453797,-1.7462494453797,4.0823634916203,-4.0823634916203,0,0,0,0,19.8235715277226,-19.8235715277226,-16.6536787497226,16.6536787497226
17755,3,3,"15:00","TB","M.McCrane kickoff from NY 30, 64 yds to TB 6. M.Brown to TB 30 for 24 yards (G.Dooley; F.Ginda).",5,7,"NY","TB",1,NA,30,"NY","Kick off",17,0,17,0,"Kickoff",0,4014,"NY","away",1,0,17,0,17,-17,-17,0,2020020900,900,1800,1800,30,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,"G.Dooley","F.Ginda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,31.3282761657265,-31.3282761657265,-9.73682626172647,9.73682626172647,0,0,0,0,34.8968844240614,-34.8968844240614,-7.2270949450614,7.2270949450614
17753,3,3,"14:54","TB","(Shotgun) D.Smith rush up the middle to TB 38 for 8 yards (D.Askew-Henry).",5,7,"NY","TB",1,10,30,"TB","Rush",17,0,17,0,"8 yard rush",0,4014,"NY","away",1,0,17,0,17,-17,-17,0,2020020900,894,1794,1794,70,0,"run",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"middle","up the middle","middle","middle",0,NA,0,8,0,NA,NA,0,NA,NA,0,0,1,0,0,NA,NA,"D.Smith",NA,"D.Askew-Henry",NA,NA,0.001271774,0.145786918,0.002942628,0.227633118,0.251971043,0.0036858,0.36670872,1.22403013,0.772371261,NA,NA,NA,NA,NA,NA,0,0,0,0,31.3282761657265,-31.3282761657265,-9.73682626172647,9.73682626172647,0,0,0,0,34.8968844240614,-34.8968844240614,-7.2270949450614,7.2270949450614
17778,3,3,"14:31","TB","(No Huddle, Shotgun) D.Smith rush up the middle to TB 44 for 6 yards (B.Rotimi).",5,7,"NY","TB",2,2,38,"TB","Rush",17,0,17,0,"6 yard rush",0,4014,"NY","away",1,0,17,0,17,-17,-17,0,2020020900,871,1771,1771,62,0,"run",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"middle","up the middle","middle","middle",0,NA,0,6,1,NA,NA,0,NA,NA,0,0,1,0,0,NA,NA,"D.Smith",NA,"B.Rotimi",NA,NA,0.001232914,0.122222184,0.00151244,0.185276745,0.255919656,0.003844823,0.429991239,1.996401391,0.374268246,NA,NA,NA,NA,NA,NA,0,0,0,0,32.768271943503,-32.768271943503,-12.843771312503,12.843771312503,0,0,0,0,34.5068145743252,-34.5068145743252,-8.17640997332525,8.17640997332525
9361,3,3,"14:01","TB","PENALTY on TB. False start, 5 yards, enforced to TB 39.",5,7,"NY","TB",1,10,44,"TB","Penalty",17,0,17,0,"5 yard penalty",0,4014,"NY","away",1,0,17,0,17,-17,-17,0,2020020900,841,1741,1741,56,0,"no_play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001134359,0.102560173,0.000887799,0.159489262,0.300147466,0.003602791,0.43217815,2.370669637,-0.583946173,NA,NA,NA,NA,NA,NA,0,0,0,0,1.7462494453797,-1.7462494453797,4.0823634916203,-4.0823634916203,0,0,0,0,19.8235715277226,-19.8235715277226,-16.6536787497226,16.6536787497226
17767,3,3,"13:46","TB","(Shotgun) D.Smith rush up the middle to TB 43 for 4 yards (C.Walker).",5,7,"NY","TB",1,15,39,"TB","Rush",17,0,17,0,"4 yard rush",0,4014,"NY","away",1,0,17,0,17,-17,-17,0,2020020900,826,1726,1726,61,0,"run",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"middle","up the middle","middle","middle",0,NA,0,4,0,NA,NA,0,NA,NA,0,0,1,0,0,NA,NA,"D.Smith",NA,"C.Walker",NA,NA,0.001349117,0.121972687,0.001444333,0.189648017,0.300023141,0.0039966,0.381566105,1.786723464,-0.140071977,NA,NA,NA,NA,NA,NA,0,0,0,0,32.768271943503,-32.768271943503,-12.843771312503,12.843771312503,0,0,0,0,35.8847892386449,-35.8847892386449,-10.4881284596449,10.4881284596449
28535,3,3,"13:14","TB","(Shotgun) Q.Flowers pass short middle. Thrown Away [A.Soroh].",5,7,"NY","TB",2,11,43,"TB","Pass",17,0,17,0,"Incomplete pass",0,4014,"NY","away",1,0,17,0,17,-17,-17,0,2020020900,794,1694,1694,57,0,"pass",1,0,NA,NA,0,0,1,0,0,1,"short","middle",NA,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,"Q.Flowers",NA,NA,NA,NA,NA,NA,0.001497488,0.125915213,0.001621934,0.197678244,0.298832484,0.003978449,0.370476188,1.646651486,-0.926775436,NA,0,NA,NA,0,0,0,0,0,0,-70.0049253621339,70.0049253621339,102.754931320134,-102.754931320134,0,0,0,0,-111.017547568945,111.017547568945,213.279314298945,-213.279314298945
17702,3,3,"12:54","TB","(Shotgun) A.Murray sacked to TB 35. FUMBLES (B.Rotimi). Recovered by I.Williams at TB 37. I.Williams to TB 37 for no gain.",5,7,"NY","TB",3,11,43,"TB","Pass",17,0,17,0,"-6 yard fumble",0,4014,"NY","away",1,0,17,0,17,-17,-17,0,2020020900,774,1674,1674,57,0,"pass",1,0,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,-8,0,NA,NA,NA,NA,NA,0,0,1,0,1,"A.Murray",NA,NA,NA,"B.Rotimi",NA,NA,0.001728094,0.157211468,0.002145286,0.24840934,0.287163459,0.00505643,0.298285923,0.71987605,-2.140102905,NA,NA,NA,NA,NA,NA,0,0,0,0,30.5876431042282,-30.5876431042282,-12.7610336142282,12.7610336142282,0,0,0,0,35.0743762795885,-35.0743762795885,-11.8417342515885,11.8417342515885
28523,3,3,"12:13","TB","(Punt) J.Schum punts for 38 yards to NY 25. Fair Catch by A.Duke.",5,7,"NY","TB",4,17,37,"TB","Punt",17,0,17,0,"38 yard punt",0,4014,"NY","away",1,0,17,0,17,-17,-17,0,2020020900,733,1633,1633,63,0,"punt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00265884,0.250770423,0.004886305,0.367611616,0.192103352,0.006173123,0.175796342,-1.420226854,0.600548201,NA,NA,NA,NA,NA,NA,0,0,0,0,-70.0049253621339,70.0049253621339,102.754931320134,-102.754931320134,0,0,0,0,-110.684962752665,110.684962752665,213.610106203665,-213.610106203665
17765,3,3,"12:06","NY","T.Cook rush right guard to NY 26 for 1 yards (D.Mount).",5,11,"NY","TB",1,10,25,"NY","Rush",17,0,17,0,"1 yard rush",0,4033,"TB","home",1,17,0,17,0,17,17,0,2020020900,726,1626,1626,75,0,"run",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"right","right guard","right","guard",0,NA,0,1,0,NA,NA,0,NA,NA,0,0,1,0,0,NA,NA,"T.Cook",NA,"D.Mount",NA,NA,0.002763212,0.161371282,0.00439513,0.250552721,0.233851633,0.003624133,0.343441889,0.819678654,-0.570501621,NA,NA,NA,NA,NA,NA,0,0,0,0,32.2034996207367,-32.2034996207367,-9.93958710873668,9.93958710873668,0,0,0,0,35.3200169158786,-35.3200169158786,-7.58394425587861,7.58394425587861
17716,3,3,"11:31","NY","(Shotgun) M.McGloin pass short left to J.Horn to NY 35 for 9 yards (M.Hannemann).",5,11,"NY","TB",2,9,26,"NY","Pass",17,0,17,0,"9 yard pass",0,4033,"TB","home",1,17,0,17,0,17,17,0,2020020900,691,1591,1591,74,0,"pass",1,0,NA,NA,0,0,1,0,1,0,"short","left",NA,NA,NA,0,NA,0,9,1,0,NA,0,NA,NA,0,0,1,0,0,"M.McGloin","J.Horn",NA,NA,"M.Hannemann",NA,NA,0.003215058,0.182179408,0.005142269,0.282602832,0.218244478,0.003959763,0.304656192,0.249177033,1.462468872,4,5,1.40278092047885,0.0596879515211517,1.40278092047885,0.0596879515211517,1.40278092047885,-1.40278092047885,0.0596879515211517,-0.0596879515211517,28.4272735066829,-28.4272735066829,-11.0415471236829,11.0415471236829,1.40278092047885,-1.40278092047885,0.0596879515211517,-0.0596879515211517,32.9140066820431,-32.9140066820431,-10.1222477610431,10.1222477610431
9413,3,3,"10:59","NY","PENALTY on NY. False start, 5 yards, enforced to NY 30.",5,11,"NY","TB",1,10,35,"NY","Penalty",17,0,17,0,"5 yard penalty",0,4033,"TB","home",1,17,0,17,0,17,17,0,2020020900,659,1559,1559,65,0,"no_play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00292304,0.128001402,0.001903471,0.197946671,0.270712905,0.003635474,0.394877038,1.711645905,-0.63520588,NA,NA,NA,NA,NA,NA,0,0,0,0,1.7462494453797,-1.7462494453797,4.0823634916203,-4.0823634916203,0,0,0,0,19.8235715277226,-19.8235715277226,-16.6536787497226,16.6536787497226
9420,3,3,"10:36","NY","(Shotgun) M.McGloin pass incomplete short middle to J.Powell (N.Whitlock).",5,11,"NY","TB",1,15,30,"NY","Pass",17,0,17,0,"Incomplete pass",0,4033,"TB","home",1,17,0,17,0,17,17,0,2020020900,636,1536,1536,70,0,"pass",1,0,NA,NA,0,0,1,0,0,0,"short","middle",NA,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,0,1,0,0,"M.McGloin","J.Powell",NA,NA,"N.Whitlock",NA,NA,0.003528141,0.149554768,0.003041935,0.231171977,0.265981816,0.003961835,0.342759528,1.076440025,-0.676332838,5,0,0.653617841645986,-1.32995067964599,0,0,0,0,0,0,1.7462494453797,-1.7462494453797,4.0823634916203,-4.0823634916203,0.653617841645986,-0.653617841645986,-1.32995067964599,1.32995067964599,20.4771893693686,-20.4771893693686,-17.9836294293686,17.9836294293686
